"train_no","scheduled_dt","route","carrier","eq_code","set_no","dep_delay","arr_delay","station","country","latitude","longitude","zoom","hr","group","assistance","duty","premier","plus","standard","wheelchair_companion","wheelchair","senior","adult","youth","child","guide_dog","00~02","03~12","13~19","20~29","30~39","40~49","50~59","60~69","70~79","80~89","90~99","100+","eu_count","noneu_count","passeneger_counts","child_meal","dairy_free_meal","diabetic_meal","gluten_free_meal","kosher_meal","low_fat_meal","low_salt_meal","halal_meal","vegan_meal","vegetarian_meal","standard_meal"
"9153",2024-12-28,BEBMI-GBSPX-FAST,Eurostar,E300,-,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",17,0,0,0,30,75,509,1,1,40,462,70,44,0,1,48,39,115,132,108,72,45,30,6,0,0,276,320,616,3,0,0,2,0,0,0,1,1,2,98
"9158",2024-12-28,GBSPX-BEBMI,Eurostar,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",19,33,0,0,6,117,606,1,1,19,523,158,31,0,1,49,110,141,112,123,99,28,7,4,0,0,585,89,731,1,0,0,1,0,0,0,11,0,2,110
"9159",2024-12-28,BEBMI-GBSPX-FAST,Eurostar,E320,-,,,Lille Europe,France,"50.639224","3.075796","16",20,0,0,0,0,38,189,0,0,6,158,40,23,0,0,15,9,27,9,22,6,1,2,0,0,0,34,57,227,3,0,0,0,0,0,0,0,0,0,35
"9159",2024-12-28,BEBMI-GBSPX-FAST,Eurostar,E320,-,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",19,0,0,0,6,71,415,1,1,10,386,64,34,0,0,23,10,42,51,36,19,8,6,0,0,0,105,90,494,1,0,0,0,0,0,0,3,0,0,75
"9163",2024-12-28,BEBMI-GBSPX-FAST,Eurostar,E320,-,,,Lille Europe,France,"50.639224","3.075796","16",21,0,0,0,0,34,131,0,0,3,122,33,7,0,0,6,16,42,35,19,15,10,1,0,0,0,92,52,165,0,0,0,0,0,0,0,0,0,0,34
"9163",2024-12-28,BEBMI-GBSPX-FAST,Eurostar,E320,-,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",20,0,0,0,1,71,450,0,0,23,409,69,21,0,0,22,37,148,116,68,54,18,13,6,0,0,272,210,522,0,0,0,0,0,0,0,0,0,4,68
"9316",2024-12-28,NLAMA-FRPNO,EurostarRed(Thalys),PBA,"4537",,,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",7,0,0,0,15,41,136,0,0,9,124,49,10,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,192,0,0,0,0,0,0,0,0,0,0,15
"9316",2024-12-28,NLAMA-FRPNO,EurostarRed(Thalys),PBA,"4537",,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",7,0,0,0,11,15,90,0,1,6,72,38,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,117,0,0,0,0,0,0,0,0,0,0,12
"9320",2024-12-28,NLAMA-FRPNO,EurostarRed(Thalys),E320,,,,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",7,22,0,0,68,67,327,0,0,24,300,112,26,0,1,12,7,23,23,13,15,4,1,0,0,0,64,35,462,0,0,0,0,0,0,0,0,0,0,68
"9320",2024-12-28,NLAMA-FRPNO,EurostarRed(Thalys),E320,,,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",8,0,0,0,6,48,294,1,1,18,203,107,22,0,0,7,10,21,11,10,17,5,0,0,0,0,73,8,350,0,0,0,0,0,0,0,0,0,0,8
"9328",2024-12-28,NLAMA-FRPNO,EurostarRed(Thalys),RUB,,,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",9,0,0,0,3,23,58,0,0,10,57,14,3,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,84,0,0,0,0,0,0,0,0,0,0,3
"9329",2024-12-28,FRPNO-NLAMA,EurostarRed(Thalys),RUB,"4331",,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",12,0,0,0,4,12,33,0,0,8,32,6,3,0,0,0,1,0,4,2,2,0,0,0,0,0,0,9,49,0,0,0,0,0,0,0,0,0,0,4
"9334",2024-12-28,NLAMA-FRPNO,EurostarRed(Thalys),PBA,,,,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",10,0,0,0,18,47,150,2,2,21,138,41,19,0,0,11,9,17,15,12,15,6,2,0,0,0,62,25,219,0,0,0,0,0,0,0,0,0,0,22
"9334",2024-12-28,NLAMA-FRPNO,EurostarRed(Thalys),PBA,,,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",10,0,0,0,5,25,100,0,0,13,82,28,7,0,0,8,10,20,9,15,15,4,1,1,0,0,77,6,130,0,0,0,0,0,0,0,0,0,0,5
"9334",2024-12-28,NLAMA-FRPNO,EurostarRed(Thalys),PBA,,,,Schiphol Airport,Netherlands,"52.308787","4.761487","13",10,0,0,0,10,6,4,0,0,4,10,6,0,0,0,0,0,0,2,0,1,1,0,0,0,0,4,0,20,0,0,0,0,0,0,0,0,0,0,10
"9339",2024-12-28,FRPNO-NLAMA,EurostarRed(Thalys),E320,,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",13,0,0,0,15,53,236,0,0,13,199,66,26,0,0,28,23,34,33,36,21,8,5,3,0,0,79,112,304,0,0,0,0,0,0,0,0,0,0,15
"9346",2024-12-28,NLAMA-FRPNO,EurostarRed(Thalys),PBKA,,,,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",12,0,0,0,25,56,129,0,1,21,128,44,18,0,0,3,7,3,3,5,3,6,4,0,0,0,29,5,211,0,0,0,0,0,0,0,0,0,0,26
"9346",2024-12-28,NLAMA-FRPNO,EurostarRed(Thalys),PBKA,,,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",12,0,0,0,4,15,77,0,0,7,59,24,6,0,0,3,2,6,1,8,4,2,0,2,0,0,24,4,96,0,0,0,0,0,0,0,0,0,0,4
"9346",2024-12-28,NLAMA-FRPNO,EurostarRed(Thalys),PBKA,,,,Schiphol Airport,Netherlands,"52.308787","4.761487","13",12,0,0,0,0,3,15,0,0,2,12,3,1,0,0,1,0,0,2,1,2,0,0,0,0,0,6,0,18,0,0,0,0,0,0,0,0,0,0,0
"9351",2024-12-28,FRPNO-NLAMA,EurostarRed(Thalys),PBA,,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",15,0,0,0,7,13,22,1,1,7,30,4,3,0,0,0,2,0,1,0,7,1,0,0,0,0,9,2,44,0,0,0,0,0,0,0,0,0,0,9
"9363",2024-12-28,FRPNO-NLAMA,EurostarRed(Thalys),PBKA,,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",17,0,0,0,7,17,33,0,0,2,45,8,2,0,0,2,2,5,7,4,8,3,2,0,0,0,26,7,57,0,0,0,0,0,0,0,0,0,0,7
"9364",2024-12-28,NLAMA-BEBMI,EurostarRed(Thalys),E320,,,,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",15,0,0,0,34,50,234,0,0,18,229,47,24,0,1,20,11,50,51,47,27,19,13,5,0,0,101,143,318,0,0,0,0,0,0,0,0,0,0,34
"9364",2024-12-28,NLAMA-BEBMI,EurostarRed(Thalys),E320,,,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",15,0,0,0,3,15,91,1,1,12,78,11,10,0,0,8,6,20,15,20,8,7,4,0,0,0,57,31,111,0,0,0,0,0,0,0,0,0,0,5
"9364",2024-12-28,NLAMA-BEBMI,EurostarRed(Thalys),E320,,,,Schiphol Airport,Netherlands,"52.308787","4.761487","13",15,0,0,0,3,0,11,0,0,3,8,2,1,0,0,0,0,1,3,0,0,3,0,0,0,0,7,0,14,0,0,0,0,0,0,0,0,0,0,3
"9370",2024-12-28,NLAMA-FRPNO,EurostarRed(Thalys),RUB,"4331",,,Amsterdam Centraal,Netherlands,"52.3702157","4.895167899999933","12",16,0,0,0,26,58,163,0,0,7,189,38,13,0,0,2,0,4,9,4,2,2,4,1,0,0,14,14,247,0,0,0,0,0,0,0,0,0,0,26
"9370",2024-12-28,NLAMA-FRPNO,EurostarRed(Thalys),RUB,"4331",,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",16,0,0,0,0,10,49,0,0,3,44,12,0,0,0,0,3,4,8,3,3,1,1,0,0,0,14,9,59,0,0,0,0,0,0,0,0,0,0,0
"9370",2024-12-28,NLAMA-FRPNO,EurostarRed(Thalys),RUB,"4331",,,Schiphol Airport,Netherlands,"52.308787","4.761487","13",16,0,0,0,2,5,4,0,0,0,8,0,3,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2,11,0,0,0,0,0,0,0,0,0,0,2
"9381",2024-12-28,FRPNO-NLAMA,EurostarRed(Thalys),PBKA,,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",20,0,0,0,4,14,53,0,0,7,49,11,4,0,0,4,3,11,7,6,3,5,1,0,0,0,28,12,71,0,0,0,0,0,0,0,0,0,0,4
"9414",2024-12-28,DEDTM-FRPNO,EurostarRed(Thalys),RUB,"4331",,,Dortmund Hbf,Germany,"51.517898","7.459293","16",5,0,0,0,4,1,21,0,0,0,15,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0,0,0,0,0,0,0,4
"9414",2024-12-28,DEDTM-FRPNO,EurostarRed(Thalys),RUB,"4331",,,Aachen Hbf,Germany,"50.77607","6.08378","16",7,0,0,0,2,8,42,0,0,2,33,16,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,2,52,0,0,0,0,0,0,0,0,0,0,2
"9414",2024-12-28,DEDTM-FRPNO,EurostarRed(Thalys),RUB,"4331",,,Cologne Hbf,Germany,"50.8789","7.119303","16",6,0,0,0,10,15,81,0,0,5,73,27,1,0,0,0,0,3,1,0,0,0,1,0,0,0,5,0,106,0,0,0,0,0,0,0,0,0,0,10
"9423",2024-12-28,FRPNO-DEDTM,EurostarRed(Thalys),TGH,,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",11,0,0,0,12,20,44,1,1,5,57,15,1,0,0,0,1,4,7,1,2,0,0,0,0,0,5,10,78,0,0,0,0,0,0,0,0,0,0,14
"9426",2024-12-28,DEDTM-FRPNO,EurostarRed(Thalys),RUB,,,,Dusseldorf Hbf,Germany,"51.21996","6.794316","13",8,0,0,0,6,28,49,0,0,4,62,10,7,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,83,0,0,0,0,0,0,0,0,0,0,6
"9426",2024-12-28,DEDTM-FRPNO,EurostarRed(Thalys),RUB,,,,Dortmund Hbf,Germany,"51.517898","7.459293","16",7,0,0,0,2,6,25,0,0,5,18,10,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3,0,33,0,0,0,0,0,0,0,0,0,0,2
"9426",2024-12-28,DEDTM-FRPNO,EurostarRed(Thalys),RUB,,,,Essen Hbf,Germany,"51.451351","7.014795","16",7,0,0,0,0,2,22,0,0,1,21,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3,0,24,0,0,0,0,0,0,0,0,0,0,0
"9426",2024-12-28,DEDTM-FRPNO,EurostarRed(Thalys),RUB,,,,Duisburg Hbf,Germany,"51.429786","6.775906","16",7,0,0,0,3,8,9,0,0,0,12,6,2,0,0,0,1,1,0,0,1,0,0,0,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0,3
"9426",2024-12-28,DEDTM-FRPNO,EurostarRed(Thalys),RUB,,,,Aachen Hbf,Germany,"50.77607","6.08378","16",9,0,0,0,3,3,38,0,0,9,29,4,2,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,44,0,0,0,0,0,0,0,0,0,0,3
"9426",2024-12-28,DEDTM-FRPNO,EurostarRed(Thalys),RUB,,,,Cologne Hbf,Germany,"50.8789","7.119303","16",8,0,0,0,8,21,81,0,0,13,76,18,3,0,0,1,2,3,4,0,3,3,1,0,0,0,16,1,110,0,0,0,0,0,0,0,0,0,0,8
"9438",2024-12-28,DEDTM-FRPNO,EurostarRed(Thalys),TGH,,,,Aachen Hbf,Germany,"50.77607","6.08378","16",11,0,0,0,1,14,30,0,0,10,23,8,4,0,0,2,2,1,0,2,2,0,0,2,0,0,1,10,45,0,0,0,0,0,0,0,0,0,0,1
"9438",2024-12-28,DEDTM-FRPNO,EurostarRed(Thalys),TGH,,,,Cologne Hbf,Germany,"50.8789","7.119303","16",10,13,0,0,31,62,209,1,1,34,180,70,20,0,0,1,0,11,4,2,1,8,4,0,0,0,18,13,304,0,0,0,0,0,0,0,0,0,0,33
"9447",2024-12-28,FRPNO-DEDTM,EurostarRed(Thalys),RUB,,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",15,0,0,0,2,11,27,1,1,5,26,10,1,0,0,0,1,1,3,1,4,2,1,0,0,0,4,9,42,0,0,0,0,0,0,0,0,0,0,4
"9459",2024-12-28,FRPNO-DEDTM,EurostarRed(Thalys),TGH,,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",17,0,0,0,3,11,28,0,0,4,31,7,0,0,0,3,1,4,2,3,6,1,1,0,0,0,12,9,42,0,0,0,0,0,0,0,0,0,0,3
"9463",2024-12-28,FRPNO-NLAMA,EurostarRed(Thalys),TGH,,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",17,0,0,0,13,15,22,0,0,11,30,7,2,0,0,2,0,0,4,2,2,3,1,3,0,0,15,2,50,0,0,0,0,0,0,0,0,0,0,13
"9471",2024-12-28,FRPNO-DEDTM,EurostarRed(Thalys),RUB,,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",19,0,0,0,4,8,36,0,0,7,28,10,3,0,0,0,3,2,2,2,3,2,1,1,0,0,16,0,48,0,0,0,0,0,0,0,0,0,0,4
"9474",2024-12-28,DEDTM-FRPNO,EurostarRed(Thalys),TGH,,,,Aachen Hbf,Germany,"50.77607","6.08378","16",17,0,0,0,3,4,18,0,0,2,16,6,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,25,0,0,0,0,0,0,0,0,0,0,3
"9474",2024-12-28,DEDTM-FRPNO,EurostarRed(Thalys),TGH,,,,Cologne Hbf,Germany,"50.8789","7.119303","16",16,0,0,0,29,68,217,0,0,17,207,64,26,0,0,2,0,0,2,0,1,0,0,0,0,0,5,0,314,0,0,0,0,0,0,0,0,0,0,29
"9902",2024-12-28,BEBMI-FRQBM,EurostarRed(Thalys),TGH,,,,Lille Europe,France,"50.639224","3.075796","16",11,0,0,0,0,68,271,0,0,7,248,57,27,0,1,38,48,21,43,54,41,14,7,1,0,0,17,251,339,0,0,0,0,0,0,0,0,0,0,0
"9916",2024-12-28,NLAMA-FRMLV,EurostarRed(Thalys),PBKA,,,,Rotterdam Centraal,Netherlands,"51.9236739","4.470496400000002","16",7,0,0,0,2,13,86,0,0,2,52,35,12,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,101,0,0,0,0,0,0,0,0,0,0,2
"9937",2024-12-28,FRMLV-NLAMA,EurostarRed(Thalys),PBKA,,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",13,0,0,0,12,35,53,0,0,12,65,12,11,0,0,1,2,2,1,2,1,0,0,0,0,0,0,9,100,0,0,0,0,0,0,0,0,0,0,12
"9008",2024-12-29,GBSPX-FRPNO,Eurostar,E300,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",8,0,0,0,43,120,536,1,1,32,494,127,48,0,1,54,59,159,129,83,91,34,21,4,1,0,51,585,701,3,1,0,1,2,0,0,2,0,1,155
"9011",2024-12-29,FRPNO-GBSPX,Eurostar,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",8,0,0,0,13,105,660,0,0,21,525,174,58,0,3,57,76,209,110,104,54,35,8,0,0,0,398,258,778,1,0,0,0,0,0,0,0,0,0,117
"9014",2024-12-29,GBSPX-FRPNO,Eurostar,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",9,12,0,0,73,134,671,1,1,34,615,146,85,0,4,76,91,166,120,112,88,49,24,6,0,0,116,620,880,0,0,0,2,0,0,0,0,3,2,202
"9015",2024-12-29,FRPNO-GBSPX,Eurostar,E320,"4024-4023",,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",9,17,0,0,11,109,647,0,0,22,530,162,53,0,2,59,74,147,122,116,79,20,6,0,0,0,319,306,767,1,0,0,2,1,2,0,0,3,2,109
"9018",2024-12-29,GBSPX-FRPNO,Eurostar,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",10,0,0,0,103,105,672,0,1,45,587,173,76,0,1,79,105,160,99,131,144,40,19,6,0,0,153,631,881,1,0,0,0,0,0,0,3,0,2,203
"9019",2024-12-29,FRPNO-GBSPX,Eurostar,E300,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",10,15,0,0,38,95,510,1,1,34,406,145,60,0,1,57,78,119,75,89,76,24,26,2,0,0,291,256,645,2,0,0,2,4,1,0,0,0,1,125
"9022",2024-12-29,GBSPX-FRPNO,Eurostar,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",11,41,0,0,76,130,672,0,0,44,606,173,55,0,4,67,117,114,103,156,135,33,21,8,0,0,136,622,878,4,0,0,1,0,1,0,0,1,1,198
"9023",2024-12-29,FRPNO-GBSPX,Eurostar,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",11,53,0,0,26,87,492,0,0,25,424,105,51,0,2,46,67,85,76,92,60,32,7,2,0,0,241,228,605,4,1,1,0,0,0,0,0,2,3,102
"9024",2024-12-29,GBSPX-FRPNO,Eurostar,E320,"4024-4023",,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",12,24,0,0,76,113,672,1,1,54,572,176,61,0,2,72,100,161,87,123,120,66,29,10,0,0,231,539,863,0,0,0,0,0,0,0,0,0,1,190
"9025",2024-12-29,FRPNO-GBSPX,Eurostar,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",11,0,0,0,20,86,499,0,0,26,370,153,56,0,0,62,80,103,72,100,56,26,8,0,0,0,218,289,605,0,0,0,0,0,0,0,0,0,0,106
"9027",2024-12-29,FRPNO-GBSPX,Eurostar,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",12,14,0,0,32,82,494,2,2,30,411,122,49,0,1,54,86,103,88,119,87,31,18,2,0,0,231,358,612,0,0,0,0,0,0,0,0,0,3,115
"9028",2024-12-29,GBSPX-FRPNO,Eurostar,E300,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",13,0,0,0,61,120,507,0,0,49,424,157,57,1,3,63,100,109,85,112,93,43,27,6,0,0,200,441,688,1,1,0,0,0,0,0,3,1,4,171
"9030",2024-12-29,GBSPX-FRPNO,Eurostar,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",14,0,0,0,7,55,745,1,1,23,619,109,57,1,1,47,56,114,98,99,54,33,10,1,0,0,187,326,809,0,0,0,0,0,0,0,1,0,0,63
"9031",2024-12-29,FRPNO-GBSPX,Eurostar,E300,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",13,14,0,0,48,106,499,1,1,28,440,119,68,0,3,47,78,115,112,96,72,24,15,0,1,0,191,372,655,0,0,0,0,0,0,0,0,0,4,152
"9032",2024-12-29,GBSPX-FRPNO,Eurostar,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",14,46,0,0,39,129,621,0,0,55,527,148,59,0,3,70,105,143,110,115,93,53,21,7,0,0,327,393,789,1,0,0,2,1,1,0,3,0,3,157
"9036",2024-12-29,GBSPX-FRPNO,Eurostar,E300,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",15,177,0,0,13,107,531,0,0,23,497,85,45,1,1,39,58,84,75,59,51,27,10,3,0,0,240,167,651,2,0,0,0,0,0,0,0,0,4,114
"9037",2024-12-29,FRPNO-GBSPX,Eurostar,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",14,0,0,0,37,114,624,0,1,40,533,132,71,0,3,70,91,121,144,136,92,35,26,5,0,0,310,413,776,0,0,0,2,0,0,0,0,0,1,149
"9038",2024-12-29,GBSPX-FRPNO,Eurostar,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",16,49,0,0,21,118,606,0,0,45,505,138,56,1,2,63,69,138,124,92,84,51,18,9,0,0,409,241,745,4,0,0,1,2,0,1,1,0,1,129
"9039",2024-12-29,FRPNO-GBSPX,Eurostar,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",15,9,0,0,12,89,502,0,0,22,460,68,53,0,0,45,45,112,93,90,51,15,20,2,0,0,221,252,603,2,1,0,1,2,0,0,0,1,0,94
"9040",2024-12-29,GBSPX-FRPNO,Eurostar,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",16,136,0,0,3,150,597,0,0,35,530,129,56,0,4,57,71,107,81,80,90,40,20,4,0,0,361,193,750,3,0,0,0,0,0,0,0,0,2,148
"9043",2024-12-29,FRPNO-GBSPX,Eurostar,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",16,0,0,0,21,105,622,0,1,34,559,106,50,0,0,55,71,145,148,124,88,46,21,1,1,0,261,439,749,2,0,0,0,0,0,0,1,0,1,123
"9044",2024-12-29,GBSPX-FRPNO,Eurostar,E300,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",17,50,0,0,10,94,479,0,0,23,412,114,34,0,0,35,73,129,71,69,69,24,10,7,0,0,334,153,583,0,0,0,1,0,0,0,2,0,1,100
"9046",2024-12-29,GBSPX-FRPNO,Eurostar,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",18,150,0,0,6,117,582,0,0,11,559,113,22,0,1,36,76,124,78,87,85,16,10,2,0,0,376,139,705,0,0,0,0,0,0,0,1,0,1,121
"9047",2024-12-29,FRPNO-GBSPX,Eurostar,E320,"4024-4023",,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",17,65,0,0,21,117,621,2,2,26,597,84,52,4,1,51,50,153,144,91,70,26,16,4,0,0,227,379,763,0,0,0,1,0,0,2,0,0,3,136
"9050",2024-12-29,GBSPX-FRPNO,Eurostar,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",19,150,0,0,9,73,602,1,1,18,515,111,42,0,1,45,70,102,87,66,53,25,9,1,0,0,316,143,686,0,0,0,0,1,0,0,2,1,0,80
"9051",2024-12-29,FRPNO-GBSPX,Eurostar,E300,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",18,0,0,0,13,105,486,0,0,17,478,78,28,3,0,40,62,140,148,97,71,26,12,4,0,0,226,374,604,4,0,0,0,0,0,0,0,1,2,111
"9054",2024-12-29,GBSPX-FRPNO,Eurostar,E320,"4024-4023",,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",19,0,0,0,16,148,598,0,0,22,557,146,37,0,1,47,103,190,111,103,75,23,17,3,0,0,392,281,762,1,0,0,0,1,0,0,6,0,0,156
"9055",2024-12-29,FRPNO-GBSPX,Eurostar,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",19,23,0,0,26,101,529,0,0,17,514,77,47,1,1,49,50,160,147,90,67,32,8,4,0,0,287,321,656,0,0,0,0,0,0,0,4,0,3,120
"9059",2024-12-29,FRPNO-GBSPX,Eurostar,E300,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",20,0,0,0,22,112,528,0,0,24,526,71,39,2,1,40,52,172,180,91,58,33,15,3,0,0,234,411,662,2,1,0,0,0,0,0,3,2,2,124
"9067",2024-12-29,FRPNO-GBSPX,Eurostar,E320,-,,,Paris Gare du Nord,France,"48.8809481","2.3553137000000106","15",19,0,0,0,8,84,437,0,0,12,424,59,32,2,0,23,42,128,88,54,39,12,9,3,0,0,153,245,529,0,0,0,0,0,0,0,1,0,0,91
"9114",2024-12-29,GBSPX-NLAMA,Eurostar,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",8,0,0,0,8,100,607,2,2,19,571,91,38,0,1,37,40,177,138,81,72,30,15,0,0,0,91,500,719,0,0,0,0,0,0,0,0,4,3,105
"9116",2024-12-29,GBSPX-BEBMI,Eurostar,E300,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",9,0,0,0,0,75,480,1,1,29,401,85,42,0,1,41,47,96,106,81,73,29,8,3,0,0,206,279,557,0,1,0,3,0,0,0,0,1,1,71
"9117",2024-12-29,BEBMI-GBSPX-FAST,Eurostar,E320,-,,,Lille Europe,France,"50.639224","3.075796","16",9,0,0,0,0,47,226,0,0,15,158,71,29,0,1,26,29,50,25,36,34,9,5,0,0,0,209,6,273,0,0,0,0,0,0,0,0,1,1,45
"9117",2024-12-29,BEBMI-GBSPX-FAST,Eurostar,E320,-,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",8,0,0,1,12,61,391,0,0,7,326,100,31,0,1,34,52,105,69,72,57,16,7,0,0,0,338,75,464,0,0,0,1,0,1,0,0,0,1,70
"9123",2024-12-29,BEBMI-GBSPX-FAST,Eurostar,E320,-,,,Lille Europe,France,"50.639224","3.075796","16",11,0,0,0,1,19,91,0,0,6,62,28,15,0,0,19,13,19,18,19,11,5,3,0,0,0,81,26,111,0,0,0,1,0,0,0,0,0,2,17
"9123",2024-12-29,BEBMI-GBSPX-FAST,Eurostar,E320,-,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",10,0,0,0,14,104,525,0,1,44,411,139,50,0,1,58,65,127,96,105,80,43,16,4,0,0,440,155,644,5,0,0,0,1,0,0,0,0,1,112
"9126",2024-12-29,GBSPX-NLAMA,Eurostar,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",11,11,0,0,37,110,624,1,2,58,556,71,87,2,4,81,47,82,139,125,91,59,23,4,1,0,183,473,774,2,0,0,1,0,0,0,0,4,4,139
"9129",2024-12-29,BEBMI-GBSPX-FAST,Eurostar,E320,-,,,Lille Europe,France,"50.639224","3.075796","16",12,0,0,0,4,33,175,0,0,9,148,44,11,0,0,12,21,56,27,27,21,12,3,1,1,0,140,41,212,2,0,0,0,0,0,0,0,0,0,35
"9129",2024-12-29,BEBMI-GBSPX-FAST,Eurostar,E320,-,,,Brussels Midi / Zuid,Belgium,"50.835374","4.335695","16",11,0,0,0,13,93,443,2,2,33,382,99,39,0,0,39,64,109,84,80,91,29,22,4,0,0,298,224,553,2,0,0,0,0,0,0,2,0,1,105
"9132",2024-12-29,GBSPX-BEBMI,Eurostar,E320,-,,,London St Pancras Int'l,United Kingdom,"51.531427",-0.12613299999998162,"17",13,10,0,0,8,119,587,0,0,64,491,94,64,1,2,66,57,95,115,113,96,65,29,8,0,0,412,234,714,0,0,0,0,0,0,0,1,0,2,124
"9135",2024-12-29,BEBMI-GBSPX-FAST,Eurostar,E300,-,,,Lille Europe,France,"50.639224","3.075796","16",13,0,0,0,0,18,155,0,0,12,105,33,23,0,0,18,11,24,31,28,12,6,6,1,1,0,109,29,173,0,0,0,0,0,0,0,0,0,0,18
